#freq	word	小学	初中	高中	大学	大学教纲	新概念	四级	六级	考研	专四	专八	BEC	CATTI	IELTS	TOEFL	SAT	GRE	GMAT	MBA	TOEIC
3341	episode				1	1	1	1	1	1					1	1		1	1		
3343	sword	1		1	1	1		1	1	1	1									1	
3347	compliment		1		1	2			1	1					1	1		1			1
3348	confident		1	1	1	1	1	1	1	1					1	1				1	
3349	drawn				1																
3350	environment	1	1	1	1	1		1	1	1					1					1	
3351	jam	1	1	1		1	1	1	1	1	1	1		1	1					1	
3352	shout	1	1	1		1	1	1	1	1										1	
3353	tub					2		1	1	1						1					
3354	combination			1	1	1	1	1	1	1	1				1	1	1		1	1	
3357	limited			1		1		1	1	1		1	1	1				1		1	
3359	shortly		1	1	1	1	1	1	1	1										1	
3362	cabin			1	1	1		1	1	1	1			1	1	1			1	1	1
3363	experiment	1	1	1		1	1	1	1	1										1	
3364	museum	1	1	1		1	1	1	1	1				1						1	
3370	pump	1		1	1	1	1	1	1	1					1	1				1	
3371	rear			1	1	1		1	1	1	1				1	1			1	1	
3373	construction			1	1	1		1	1	1	1				1	1				1	
3374	delay			1		1	1	1	1	1						1				1	1
3376	honour		1	1		1	1	1	1												
3378	bitter		1	1		1	1	1	1	1	1				1	1				1	
3379	intention			1	1	1	1	1	1	1	1			1	1	1			1		1
3383	conduct			1	1	1	1	1	1	1	1				1	1		1		1	
3387	slight		1	1	1	1	1	1	1	1	1				1	1		1			
3388	tube			1	1	1		1	1	1	1			1	1	1				1	
3389	annoying						1									1					
3392	practical		1	1		1		1	1	1					1	1				1	
3393	require		1	1		1		1	1	1					1					1	
3394	worn			1	1		1														
3396	chop		1		1	1		1	1	1	1			1	1	1					
3397	experienced		1																		
3398	lobby					1		1	1	1		1		1	1	1		1			
3399	pillow			1		1		1	1	1	1			1	1	1					
3400	anniversary		1	1	1	1		1	1	1					1					1	1
3401	dated															1					
3402	homicide						1								1				1		
3406	blonde		1			3									1						
3408	circus			1		2	1		1	1				1	1						1
3409	extreme			1	1	1	1	1	1	1	1				1					1	
3411	grief					1			1	1				1	1			1		1	
3412	helicopter	1	1	1		1	1	1	1	1	1			1	1				1	1	
3413	instant			1	1	1	1	1	1	1	1			1						1	1
3414	pit					1	1	1	1	1	1				1	1				1	
3416	entry			1		1	1	1	1	1					1	1		1		1	
3417	gambling		1	1																	
3418	marked						1											1		1	
3419	permit			1		1		1	1	1	1			1	1					1	1
3420	product	1	1	1	1	1	1	1	1	1	1		1	1			1		1	1	
3421	stiff				1	1		1	1	1	1				1	1		1		1	
3422	theme		1	1		1		1	1	1					1	1				1	
3423	wicked				1	1	1	1	1	1	1			1	1			1			
3424	cookie		1	1		3															
3426	nicely		1																		
3427	wisdom		1	1		1	1	1	1	1	1			1	1					1	
3428	accent			1	1	1		1	1	1	1									1	
3429	assistance			1	1	1				1	1					1				1	
3430	destruction			1	1	1	1	1	1	1	1					1				1	
3431	Jones		1																		
3433	provided					1		1	1	1	1				1					1	
3434	rabbit	1	1	1		1	1	1	1	1	1									1	
3435	rice	1	1	1		1		1	1	1										1	
3437	clown	1	1			3			1									1			
3441	graduate		1	1	1	1		1	1	1				1	1	1				1	
3443	talented		1	1											1	1					
3445	lazy	1	1	1		1	1	1	1	1				1						1	
3446	measure		1	1	1	1	1	1	1	1			1	1	1					1	
3448	tent	1	1	1		1	1	1	1	1										1	
3450	tunnel	1	1	1		1	1	1	1	1	1			1	1	1				1	
3451	Danny		1																		
3452	dining		1																		
3454	generation			1	1	1	1	1	1	1								1		1	
3458	temper			1		1	1	1	1	1	1				1	1		1		1	
3459	dish	1	1	1		1	1	1	1	1	1									1	
3461	kingdom			1		1		1	1	1				1		1				1	
3462	locate		1			1	1	1	1	1	1			1		1				1	
3463	specifically		1			1	1														
3465	constant			1	1	1		1	1	1	1		1		1	1	1	1		1	
3467	differently		1	1																	
3468	gum		1	1		1		1	1	1	1			1				1		1	
3469	organization		1	1	1	1	1	1	1	1	1				1					1	
3470	privilege			1	1	1	1	1	1	1	1			1	1	1		1		1	
3471	spotted		1		1																
3472	suite			1		2			1	1					1	1					1
3475	concept			1		1		1	1	1	1					1				1	
3476	depend		1	1		1	1	1	1	1										1	
3477	function		1	1	1	1	1	1	1	1	1			1	1	1				1	
3479	tiger	1	1	1		1		1	1	1										1	
3480	announcement			1												1					
3482	overnight			1	1	1	1	1	1	1				1						1	
3483	religion			1	1	1	1	1	1	1	1					1		1		1	
3485	drown		1	1	1	1		1	1	1	1				1					1	
3486	filling					2			1												
3487	lame			1		2		1	1	1				1	1						
3489	commitment		1	1		1	1						1	1	1	1					1
3491	helpless		1		1	1		1	1					1		1				1	
3492	palace		1	1		1	1	1	1	1	1			1						1	
3494	produce		1	1		1	1	1	1	1				1		1		1	1	1	
3496	raw	1		1		1		1	1	1	1		1		1					1	
3497	surrender				1	1		1	1	1	1				1	1		1		1	1
3501	loyalty					1	1	1	1	1			1	1						1	
3502	stubborn		1	1		2			1	1					1	1		1			
3503	toys	1																			
3505	Dave		1																		
3507	happily	1	1	1			1														
3509	stare	1		1		1	1	1	1	1										1	
3511	unable		1	1	1			1	1											1	
3512	commission					1	1	1	1	1	1		1	1	1	1		1	1	1	1
3513	medication														1						
3515	palm				1	1		1	1	1	1			1	1				1	1	
3516	poker														1						
3517	tale		1	1		1		1	1	1	1									1	
3521	injured		1																		
3522	kindly			1																	
3523	lip			1		1		1	1	1				1						1	
3529	communication		1	1	1	1	1	1	1	1					1	1				1	
3531	goods		1	1		1	1	1	1	1			1							1	
3533	waiter	1	1	1	1	1	1	1	1	1				1						1	
3535	ad		1	1	1			1	1				1								
3536	analysis			1	1	1		1	1	1		1	1	1	1	1				1	
3537	creep					1	1	1	1	1	1			1	1	1		1			
3540	item		1	1	1	1	1	1	1	1			1	1	1					1	
3542	needle	1		1	1	1		1	1	1	1							1		1	
3543	previous			1	1	1	1	1	1	1	1			1	1			1	1	1	
3547	engagement					1		1	1	1					1						
3550	fairy	1		1		1				1											
3552	paperwork			1		1		1											1		
3553	profit			1		1	1	1	1	1	1		1	1	1				1	1	1
3555	clothing		1	1		1		1	1	1										1	
3556	cocktail					2															
3557	employee		1	1	1	1	1	1	1	1	1					1				1	1
3559	rap			1		2			1	1											
3560	basket		1	1		1	1	1	1	1										1	
3563	cooked	1																			
3564	liver			1	1	1		1	1	1	1			1		1			1	1	
3570	intense				1	1	1	1	1	1	1			1	1	1			1	1	
3571	lean			1	1	1	1	1	1	1	1			1				1		1	
3575	mall	1	1			2			1						1	1					
3577	Africa		1	1				1	1											1	
3579	confusing		1																		
3581	trauma														1				1		1
3582	treasure		1	1		1	1	1	1	1										1	
3583	enormous		1	1	1	1		1	1	1	1				1	1		1	1	1	
3585	impress		1	1	1	1	1	1	1	1	1									1	
3586	kit					1		1	1	1				1	1						
3587	lawn		1	1	1	1		1	1	1	1			1	1	1				1	1
3591	whatsoever				1	1		1		1				1							
3595	management		1		1	1		1	1	1			1							1	
3596	register			1	1	1	1	1	1	1	1				1	1					1
3603	marvelous				1			1	1	1	1				1	1					
3604	purple	1	1	1		1		1	1	1	1			1		1				1	
3605	April	1	1	1		1	1	1	1	1				1						1	
3607	chapter			1	1	1		1	1	1	1									1	
3608	develop		1	1		1	1	1	1	1										1	
3609	musical	1	1	1	1	1	1	1	1	1	1			1						1	
3610	parade		1	1	1	1		1	1	1	1				1	1				1	
3611	survival			1	1	1	1		1	1					1	1					
3612	basketball	1	1	1		1		1	1	1										1	
3614	paradise				1	2	1	1	1					1	1					1	
3615	reception			1		1	1	1	1	1	1				1	1				1	
3617	booth			1		2		1	1	1					1						
3621	priority				1	1		1	1	1					1	1		1			1
3623	species			1	1	1		1	1	1					1	1					
3624	campaign		1	1	1	1		1	1	1	1		1	1	1	1		1	1	1	1
3625	dignity			1	1	1	1	1	1	1					1	1		1			
3628	worker	1	1	1		1		1	1	1				1						1	
3629	concert		1	1		1		1	1	1	1					1			1	1	1
3630	heal			1	1	1		1	1	1				1	1	1		1		1	
3633	worthy			1		1		1	1	1	1									1	
3636	interfere			1	1	1		1	1	1	1			1		1				1	1
3637	physically								1												
3638	reverse				1	1		1	1	1	1				1	1		1			1
3639	splendid	1		1		1	1	1	1	1	1				1					1	
3640	everyday		1	1		1		1	1	1										1	
3646	announce		1	1		1		1	1	1	1			1		1		1		1	1
3647	closely						1	1	1												
3649	jet			1	1	1		1	1	1	1			1						1	
3650	July	1	1	1		1	1	1	1	1				1						1	
3652	severe			1	1	1	1	1	1	1	1				1			1		1	1
3654	testify				1	2			1	1								1			
3655	celebration		1	1	1		1														
3656	Christian			1		1	1	1	1	1	1				1					1	
3657	creative		1	1	1	1	1	1	1	1										1	
3658	labor									1				1						1	
3659	payment		1		1	1		1	1	1				1						1	1
3661	shed				1	1	1	1	1	1	1				1	1		1	1		
3662	sixth	1	1	1				1	1											1	
3663	visual			1	1	1		1	1	1	1			1	1				1		
3665	cooperate					1		1	1	1	1				1	1		1		1	
3668	scout					1		1	1	1	1				1	1					
3669	unfair		1	1		1		1	1							1				1	
3671	fairly		1	1		1		1	1	1	1				1	1					
3672	massive				1	1	1	1	1	1					1	1		1			
3673	plot		1	1	1	1	1	1	1	1	1		1	1	1			1		1	
3674	abuse			1		1	1	1	1	1				1	1	1		1			
3676	contrary			1	1	1	1	1	1	1	1					1				1	
3677	delicate			1		1	1	1	1	1	1			1	1	1		1	1	1	
3678	explode			1		1		1	1	1	1	1			1	1				1	
3679	floating						1														
3682	multiple				1	1		1	1	1	1			1	1	1	1	1	1	1	
3683	phase					1	1	1	1	1	1			1	1	1			1	1	1
3684	temple	1	1	1		1	1	1	1	1	1					1				1	
3686	capture				1	1	1	1	1	1	1		1		1			1	1	1	
3688	lecture		1	1		1		1	1	1				1	1					1	
3689	relieved															1		1			
3690	steam			1		1	1	1	1	1										1	
3692	alternative			1	1	1	1	1	1	1	1			1	1	1			1		1
3694	deadly			1	1	1		1	1	1					1	1				1	
3695	dough	1				3															
3696	obsessed															1		1			
3697	photograph	1	1	1		1	1	1	1					1		1					
3699	rage				1	1		1	1	1					1	1		1	1	1	
3700	shining						1									1					
3702	envy		1	1	1	1		1	1	1					1					1	
3705	salary			1	1	1	1	1	1	1	1									1	1
3706	underground		1	1	1	1	1	1	1	1	1			1		1				1	
3707	clerk	1	1	1	1	1	1	1	1	1										1	1
3708	Mexican			1	1																
3710	upside					2			1												
3713	conclusion		1	1	1	1	1	1	1	1	1									1	
3715	script					1	1	1		1					1			1			
3716	sealed				1																
3717	thumb				1	1		1	1	1	1				1					1	
3718	bush		1	1		1	1	1	1	1	1					1				1	
3719	corn	1	1	1		1	1	1	1	1						1				1	
3720	defeat			1		1	1	1	1	1					1					1	1
3721	fetch		1	1		1	1	1	1	1	1			1	1					1	
3722	fried	1	1	1																	
3724	production			1		1		1	1	1	1			1							
3725	shell	1	1	1	1	1	1	1	1	1					1	1		1			
3726	tennis	1	1	1		1		1	1	1										1	
3728	organized		1																		
3729	paranoid																	1			
3730	somewhat				1	1	1	1	1	1	1				1	1				1	
3731	terrified			1																	
3733	disturbing		1	1			1														
3734	governor			1		1		1	1	1	1					1				1	
3735	menu	1	1	1	1	1		1	1	1	1			1		1				1	1
3736	punish		1	1		1	1	1	1	1										1	
3737	retire		1	1	1	1	1	1	1	1			1			1				1	1
3739	tooth		1	1		1		1	1	1										1	
3740	ward			1		1		1	1	1				1	1					1	
3741	blessing						1									1					
3742	connect		1	1		1	1	1	1	1					1	1				1	
3744	hint			1	1	1	1	1	1	1				1	1	1				1	
3746	mouse	1	1	1	1	1		1	1	1	1			1						1	
3748	sunshine		1	1	1	1	1	1	1	1					1	1				1	
3749	bacon			1		1		1	1	1				1	1						
3750	battery		1	1		1		1	1	1	1			1	1					1	
3751	beard		1	1	1	1	1	1	1	1	1				1	1				1	
3752	counsel				1	1		1	1	1				1	1	1					
3753	eternal					1	1	1	1	1					1	1		1	1		
3754	grip					1	1	1	1	1	1			1	1	1				1	
3755	injury		1	1		1	1	1	1	1	1			1		1				1	
3756	link			1	1	1	1	1	1	1			1	1						1	
3758	oxygen		1	1	1	1	1	1		1		1				1				1	
3760	bleed		1	1		1		1	1	1				1	1					1	
3761	chamber					1		1	1	1	1				1	1			1		
3762	dramatic				1	1	1	1	1	1	1	1	1		1	1				1	
3764	waitress		1	1	1				1	1										1	
3765	absurd			1	1	2	1		1	1				1	1	1		1			1
3766	accidentally		1				1									1					
3767	hallway		1																		
3770	log	1			1	1		1	1	1	1			1	1	1		1		1	
3771	scientist	1	1	1		1		1	1	1										1	
3772	succeed		1	1		1	1	1	1	1	1									1	
3774	combat					1		1	1	1					1			1	1		
3777	height	1	1	1		1		1	1	1	1			1					1	1	
3778	laughter			1	1	1		1	1	1				1						1	
3779	plug		1	1	1	1	1	1	1	1	1			1	1						
3780	quote			1	1	1		1	1	1	1		1		1			1		1	1
3782	singer	1	1	1				1	1											1	
3783	barn					1		1	1	1					1	1		1			
3784	costume	1	1	1		1	1	1		1					1	1		1			
3785	cruise		1			1	1	1	1	1				1	1						1
3786	examine		1	1		1	1	1	1	1	1									1	
3787	hammer	1		1	1	1	1	1	1	1	1			1				1		1	
3788	launch		1		1	1	1	1	1	1	1		1	1	1	1				1	1
3790	minister			1		1		1	1	1	1			1	1					1	
3793	executive				1	1		1	1	1	1			1	1	1				1	1
3795	invisible				1	1	1	1	1	1	1				1					1	
3796	lick				1	1		1	1	1				1	1						
3798	pole		1	1		1	1	1	1	1	1			1	1	1				1	
3802	gut									1				1							
3803	bait				1	3			1	1					1			1			
3804	blade					1		1	1	1	1			1				1			
3805	collar			1	1	1	1	1	1	1	1							1		1	
3808	fridge	1		1	1			1	1	1					1						
3810	sheep	1	1	1		1		1	1	1										1	
3812	bucket			1		1		1	1	1	1				1			1		1	
3813	burden			1	1	1	1	1	1	1	1									1	
3815	pencil	1	1	1		1	1	1	1	1				1						1	
3816	perfume			1		2	1	1	1	1				1	1	1					
3817	picnic	1	1	1	1	1	1	1	1	1				1	1					1	
3818	promotion				1				1				1							1	
3819	scale		1			1	1	1	1	1	1		1		1	1		1	1	1	
3821	unexpected			1	1	1	1	1	1	1	1									1	
3825	blank		1	1		1	1	1	1	1				1	1					1	
3826	constantly			1	1											1					
3827	convenient		1	1	1	1	1	1	1	1	1					1				1	
3831	appetite			1	1	1	1	1	1	1	1			1	1	1		1		1	1
3832	chew		1	1	1	1		1	1	1					1						
3834	disappoint			1	1	1		1	1	1	1									1	
3836	poetry			1		1		1	1	1	1			1						1	
3839	cloud	1	1	1		1	1	1	1	1										1	
3840	daylight		1	1		1	1	1	1	1										1	
3841	fund			1	1	1		1	1	1	1			1		1				1	1
3842	satellite		1	1	1	1	1	1	1	1											1
3844	testimony				1	2	1			1					1			1	1		
3846	cigar			1		1			1	1											
3847	con		1		1																
3848	investigate			1	1	1	1	1	1	1	1			1	1	1		1		1	
3849	motive					1		1	1	1	1		1	1		1				1	
3850	pill		1	1	1	1	1	1	1	1	1					1				1	
3851	rape					2			1	1											
3852	structure		1		1	1	1	1	1	1	1		1							1	
3853	tissue			1	1	1	1	1	1	1	1	1			1	1		1	1	1	
3854	vulnerable				1	2	1		1	1				1	1	1		1			
3856	arrangement			1	1	1		1	1		1				1	1				1	
3857	council					1		1	1	1	1				1					1	
3858	crowded	1	1	1																1	
3859	faint		1	1	1	1	1	1	1	1	1				1	1				1	
3860	fuel			1	1	1	1	1	1	1	1			1	1					1	1
3861	policeman	1	1	1		1	1	1	1	1				1						1	
3863	realise			1						1											
3864	rode		1																		
3865	rumor				1					1					1						
3866	scientific		1	1	1	1	1	1	1	1										1	
3867	scum														1						
3868	tense		1	1	1	1		1	1	1	1					1				1	
3869	toe	1	1	1		1		1	1	1	1					1				1	
3870	various			1		1	1	1	1	1	1			1	1	1			1	1	
3871	zoo	1	1	1		1	1	1	1	1										1	
3873	brass			1	1	1		1	1	1	1				1					1	
3877	industry		1	1		1	1	1	1	1				1						1	
3878	naughty			1		3		1	1	1				1						1	
3879	potato	1	1	1		1	1	1	1	1										1	
3880	reveal		1		1	1	1	1	1	1	1				1	1				1	
3881	rifle			1	1	1	1	1	1	1	1					1		1		1	
3882	servant		1	1		1		1	1	1											
3883	skirt	1	1	1		1	1	1	1	1								1			
3885	weakness			1	1	1	1	1	1					1						1	
3886	carpet			1	1	1	1	1	1	1	1									1	
3887	demon				1		1														
3889	lamp	1	1	1		1	1	1	1	1				1						1	
3891	mob				1	2			1	1									1		
3894	random			1		2			1	1					1			1			1
3895	worthless			1		1	1	1	1		1									1	
3901	puppy	1		1		3			1												
3903	tire			1		1	1	1	1	1	1							1		1	
3905	castle	1		1		1	1	1	1	1	1									1	
3907	exam		1	1				1	1	1										1	
3908	inner				1	1	1	1	1	1				1						1	
3909	internal				1	1	1	1	1	1	1			1	1	1				1	
3910	leak			1		1		1	1	1	1			1	1	1		1		1	
3911	observe			1	1	1	1	1	1	1	1			1	1					1	
3912	port			1	1	1	1	1	1	1	1			1	1					1	
3913	root	1	1	1	1	1	1	1	1	1										1	
3914	thus			1		1		1	1	1										1	
3915	award	1	1	1	1	1		1	1	1	1			1						1	
3917	chemical		1	1	1	1	1	1	1	1	1	1								1	
3920	Manhattan			1																	
3921	misery			1	1	2	1		1	1				1	1						
3922	regarding					1		1	1	1	1				1					1	1
3924	sweep		1	1		1	1	1	1	1					1	1				1	
3925	crossing	1	1	1		1										1					
3926	gig											1									
3927	profession			1	1	1		1	1	1	1			1		1				1	
3929	shrink			1	1	1	1	1	1	1	1				1	1		1			
3931	tender				1	1		1	1	1	1		1		1	1		1			
3933	actress		1	1	1	1	1	1	1	1										1	
3937	nuclear		1	1		1	1	1	1	1	1					1			1	1	
3938	Scott		1	1																	
3940	embarrass			1	1	1	1	1	1	1	1			1	1	1		1		1	
3941	glorious				1	1	1	1	1	1	1			1	1					1	
3943	widow					1		1	1	1				1						1	
3944	cherry	1		1	1			1	1	1											
3945	delightful		1			1	1	1													
3950	goose	1	1	1		1		1	1	1	1									1	
3951	nearby		1	1	1	1		1	1	1										1	
3952	opera		1	1	1	1		1	1	1	1			1		1				1	
3953	psychiatrist				1	2	1		1												
3955	sober				1	2		1	1	1					1			1			
3957	wolf	1	1	1		1		1	1	1				1						1	
3958	associate			1	1	1	1	1	1	1	1			1	1	1		1		1	1
3959	corpse					2															
3961	exception					1	1	1	1	1	1				1	1					
3964	shelter		1	1	1	1	1	1	1	1	1				1	1		1	1	1	
3966	sunset	1	1	1	1	1	1	1	1	1						1				1	
3967	boot	1	1	1	1	1	1	1	1	1	1									1	
3968	branch	1		1		1		1	1	1	1		1							1	
3969	crystal		1			1	1	1	1	1	1				1	1					
3970	determine			1	1	1	1	1	1	1	1				1					1	
3971	display		1	1	1	1	1	1	1	1	1		1		1	1				1	1
3975	humble				1	1		1	1	1	1			1	1	1		1		1	
3976	luggage			1		1	1	1	1	1										1	1
3978	salesman		1	1	1	1	1	1	1	1										1	
3980	barrel				1	1		1	1	1	1				1	1			1		
3981	blond		1						1												
3982	deposit			1	1	1	1	1	1	1	1		1		1	1		1			1
3983	deputy					1		1	1	1			1		1			1			
3984	electricity	1	1	1		1		1	1	1										1	
3987	independent			1	1	1		1	1	1				1		1				1	
3988	investment				1	1		1	1	1	1		1	1						1	
3989	transport		1	1	1	1	1	1	1	1					1			1		1	1
3991	divine				1	2			1	1					1			1	1		
3992	threaten			1	1	1	1	1	1	1	1					1				1	
3993	visitor		1	1		1	1	1	1	1	1			1						1	
3997	increase		1	1		1	1	1	1	1				1	1				1	1	
3999	smack					3															
4000	strategy		1			1		1	1	1	1		1		1				1	1	
4001	suitcase		1	1		1	1		1						1	1		1		1	
4002	compare		1	1		1		1	1	1					1					1	
4003	dedicated				1		1								1						
4004	empire			1		1	1	1	1	1	1									1	
4005	forbid		1	1	1	1	1	1	1	1				1		1		1		1	1
4006	harmless		1	1	1											1				1	
4007	Helen		1																		
4011	wrist			1		1		1	1	1	1					1		1		1	
4015	Susan		1	1																	
4017	tool		1	1		1		1	1	1											
4018	Eric		1																		
4025	fighter			1					1												
4026	generally				1	1	1	1	1											1	
4027	jewelry			1						1						1					
4028	nest	1		1		1		1	1	1	1										
4030	burst			1		1	1	1	1	1	1									1	
4034	pan	1		1		1		1	1	1	1			1	1			1		1	
4035	principal	1	1	1		1		1	1	1	1			1	1			1	1	1	
4038	cave	1		1		1	1	1	1	1										1	
4039	indicate			1	1	1	1	1	1	1	1			1	1	1		1		1	
4043	conspiracy					3				1				1	1	1		1	1		
4046	hopeless			1	1	1		1	1					1						1	
4047	population		1	1		1		1	1	1				1						1	
4048	reservation		1	1		1			1	1									1		1
4051	ultimate				1	1		1	1	1	1			1		1		1	1	1	
4053	crown		1			1	1	1	1	1	1				1			1			
4058	error			1	1	1	1	1	1	1						1				1	
4061	minimum			1	1	1		1	1	1	1	1		1	1	1			1		
4063	qualified			1			1		1				1			1		1			
4065	applause				1	1		1	1	1								1			
4067	atmosphere			1	1	1	1	1	1	1	1					1				1	
4069	budget			1		1		1	1	1		1	1		1	1		1	1	1	
4070	coma					3												1			
4071	gently	1	1		1		1	1	1	1											
4072	peanut		1	1		2				1				1							
4073	petty				1	2			1	1					1			1			
4075	presume					2			1	1				1				1			
4076	roast		1	1		1	1	1	1	1	1				1	1				1	
4077	addition			1	1	1	1	1	1	1								1	1	1	
4078	August	1	1	1			1	1	1	1										1	
4079	burnt						1														
4080	clinic		1	1	1	1			1	1					1	1				1	
4084	publicity				1	1		1	1	1			1	1	1	1			1		1
4085	roommate		1																		
4086	cent		1	1		1		1	1	1	1									1	
4087	curiosity			1	1	1		1	1	1	1					1				1	
4088	formal		1		1	1		1	1	1				1		1				1	
4089	Kim		1	1																	
4090	lightning	1		1	1	1	1	1	1	1				1						1	
4091	phrase		1	1	1	1	1	1	1	1				1						1	
4093	vicious					2	1		1	1					1			1			
4094	advanced		1	1	1	1		1	1	1	1					1				1	
4095	billion	1	1	1	1	1	1	1	1	1	1					1				1	
4099	seventh	1	1	1				1	1											1	
4101	volunteer		1	1	1	1	1	1	1	1				1	1	1				1	
4102	fee			1		1	1	1	1	1					1					1	
4103	sum	1		1		1	1	1	1	1	1								1	1	
4104	bid			1		1		1	1	1			1	1	1			1	1	1	1
4106	courtesy					2			1	1					1						1
4107	dizzy			1	1	1		1	1	1					1	1					
4108	hostage					2			1	1				1	1						
4109	impact			1	1	1		1	1	1	1		1	1	1	1		1	1		1
4110	Pat				1															1	
4115	slice	1	1	1		1		1	1	1	1				1	1		1	1		
4116	technique			1	1	1		1	1	1	1				1					1	
4117	amusing			1	1	1	1														
4118	improve		1	1		1		1	1	1										1	
4119	lighter								1											1	
4120	massage					3															1
4123	shorts	1	1	1		1															
4124	spill			1		1		1	1	1	1				1	1					
4125	sympathy			1	1	1	1	1	1	1	1					1				1	
4126	tension			1	1	1		1		1	1				1	1		1		1	
4129	serial					2			1	1								1			
4130	Ted		1																		
4132	airplane		1	1	1	1		1	1											1	
4133	application			1	1	1		1	1	1	1		1	1		1		1		1	
4134	arrival		1	1	1	1		1	1	1	1			1						1	1
4135	bare			1	1	1	1	1	1	1	1				1	1		1		1	
4136	betray			1	1	1	1	1	1	1				1	1	1		1	1		
4137	dial		1	1		1		1	1	1	1				1					1	
4138	fortunate			1	1	1	1	1	1	1	1			1		1					
4139	rug	1			1	1	1	1	1	1	1				1						
4140	vital			1	1	1		1	1	1	1			1	1	1		1		1	1
4144	faithful					1		1	1	1						1				1	
4145	humanity			1	1	1	1	1	1	1				1	1	1					
4148	flush				1			1	1	1		1		1	1			1			
4155	maniac													1	1						
4156	pointed		1												1				1		
4157	producer		1	1					1												
4158	recover		1	1	1	1	1	1	1	1	1		1		1					1	
